id,task_type,src,dst,label
edge_1990_2267,link,1990,2267,1
edge_43_1870,link,43,1870,1
edge_135_1140,link,135,1140,1
edge_1621_2637,link,1621,2637,1
edge_2012_1380,link,2012,1380,1
edge_1849_459,link,1849,459,1
edge_465_2576,link,465,2576,1
edge_2345_2412,link,2345,2412,1
edge_2025_1771,link,2025,1771,1
edge_2503_96,link,2503,96,1
edge_1952_499,link,1952,499,1
edge_1654_570,link,1654,570,1
edge_1299_815,link,1299,815,1
edge_740_1353,link,740,1353,1
edge_1768_2696,link,1768,2696,1
edge_1152_2027,link,1152,2027,1
edge_365_1846,link,365,1846,1
edge_2222_337,link,2222,337,1
edge_2430_43,link,2430,43,1
edge_2577_1185,link,2577,1185,1
edge_2624_718,link,2624,718,1
edge_2515_79,link,2515,79,1
edge_1064_2387,link,1064,2387,1
edge_2218_82,link,2218,82,1
edge_1142_2318,link,1142,2318,1
edge_2468_476,link,2468,476,1
edge_1284_2270,link,1284,2270,1
edge_777_1164,link,777,1164,1
edge_382_2419,link,382,2419,1
edge_1580_418,link,1580,418,1
edge_834_1545,link,834,1545,1
edge_2496_2388,link,2496,2388,1
edge_993_1332,link,993,1332,1
edge_2577_2403,link,2577,2403,1
edge_2462_1787,link,2462,1787,1
edge_823_2318,link,823,2318,1
edge_806_1816,link,806,1816,1
edge_2296_423,link,2296,423,1
edge_1625_2346,link,1625,2346,1
edge_2330_1188,link,2330,1188,1
edge_1173_2584,link,1173,2584,1
edge_186_1460,link,186,1460,1
edge_2609_2082,link,2609,2082,1
edge_561_16,link,561,16,1
edge_93_1856,link,93,1856,1
edge_2122_2348,link,2122,2348,1
edge_427_2097,link,427,2097,1
edge_1856_1383,link,1856,1383,1
edge_1536_1838,link,1536,1838,1
edge_1870_744,link,1870,744,1
edge_2185_777,link,2185,777,1
edge_1449_1422,link,1449,1422,1
edge_2554_2068,link,2554,2068,1
edge_25_1159,link,25,1159,1
edge_2668_2181,link,2668,2181,1
edge_2293_341,link,2293,341,1
edge_2547_2072,link,2547,2072,1
edge_556_2123,link,556,2123,1
edge_694_2333,link,694,2333,1
edge_359_305,link,359,305,1
edge_1558_510,link,1558,510,1
edge_1916_1030,link,1916,1030,1
edge_359_978,link,359,978,1
edge_2235_331,link,2235,331,1
edge_2508_861,link,2508,861,1
edge_711_304,link,711,304,1
edge_702_2340,link,702,2340,1
edge_868_2692,link,868,2692,1
edge_754_773,link,754,773,1
edge_1295_2443,link,1295,2443,1
edge_1169_283,link,1169,283,1
edge_2607_2693,link,2607,2693,1
edge_570_1654,link,570,1654,1
edge_734_855,link,734,855,1
edge_383_1169,link,383,1169,1
edge_2577_1895,link,2577,1895,1
edge_2611_106,link,2611,106,1
edge_1846_448,link,1846,448,1
edge_352_1654,link,352,1654,1
edge_227_14,link,227,14,1
edge_419_1306,link,419,1306,1
edge_2579_2570,link,2579,2570,1
edge_1243_974,link,1243,974,1
edge_2614_832,link,2614,832,1
edge_1297_2177,link,1297,2177,1
edge_986_12,link,986,12,1
edge_1603_1704,link,1603,1704,1
edge_1794_1300,link,1794,1300,1
edge_2309_2409,link,2309,2409,1
edge_1158_1878,link,1158,1878,1
edge_359_1506,link,359,1506,1
edge_2386_1123,link,2386,1123,1
edge_948_169,link,948,169,1
edge_1013_2584,link,1013,2584,1
edge_1169_2543,link,1169,2543,1
edge_596_2049,link,596,2049,1
edge_2349_1157,link,2349,1157,1
edge_1213_1249,link,1213,1249,1
edge_1630_1598,link,1630,1598,1
edge_261_2376,link,261,2376,1
edge_230_802,link,230,802,1
edge_1333_1747,link,1333,1747,1
edge_1733_1814,link,1733,1814,1
edge_2218_1535,link,2218,1535,1
edge_1491_1392,link,1491,1392,1
edge_1238_2415,link,1238,2415,1
edge_693_177,link,693,177,1
edge_1381_701,link,1381,701,1
edge_2584_857,link,2584,857,1
edge_2481_2345,link,2481,2345,1
edge_830_26,link,830,26,1
edge_1008_689,link,1008,689,1
edge_2044_1710,link,2044,1710,1
edge_1875_1117,link,1875,1117,1
edge_1763_2398,link,1763,2398,1
edge_901_1086,link,901,1086,1
edge_904_886,link,904,886,1
edge_1876_759,link,1876,759,1
edge_2266_277,link,2266,277,1
edge_1582_2665,link,1582,2665,1
edge_233_785,link,233,785,1
edge_948_1806,link,948,1806,1
edge_2001_383,link,2001,383,1
edge_20_987,link,20,987,1
edge_947_2621,link,947,2621,1
edge_1666_1457,link,1666,1457,1
edge_401_950,link,401,950,1
edge_1306_804,link,1306,804,1
edge_2121_968,link,2121,968,1
edge_914_2054,link,914,2054,1
edge_1601_1971,link,1601,1971,1
edge_1319_967,link,1319,967,1
edge_2388_1775,link,2388,1775,1
edge_1536_1841,link,1536,1841,1
edge_2650_1394,link,2650,1394,1
edge_1353_1035,link,1353,1035,1
edge_1741_2558,link,1741,2558,1
edge_1455_1200,link,1455,1200,1
edge_219_1373,link,219,1373,1
edge_558_1871,link,558,1871,1
edge_2584_117,link,2584,117,1
edge_1903_1624,link,1903,1624,1
edge_2249_1890,link,2249,1890,1
edge_1230_2524,link,1230,2524,1
edge_742_1072,link,742,1072,1
edge_562_906,link,562,906,1
edge_2345_1428,link,2345,1428,1
edge_263_1439,link,263,1439,1
edge_2128_1449,link,2128,1449,1
edge_679_2200,link,679,2200,1
edge_2392_2685,link,2392,2685,1
edge_464_1799,link,464,1799,1
edge_1211_2342,link,1211,2342,1
edge_1758_566,link,1758,566,1
edge_1372_2219,link,1372,2219,1
edge_2269_407,link,2269,407,1
edge_1015_1159,link,1015,1159,1
edge_1169_2627,link,1169,2627,1
edge_198_2389,link,198,2389,1
edge_943_595,link,943,595,1
edge_1323_2341,link,1323,2341,1
edge_267_1179,link,267,1179,1
edge_2579_246,link,2579,246,1
edge_741_1633,link,741,1633,1
edge_1284_1093,link,1284,1093,1
edge_2584_1901,link,2584,1901,1
edge_1669_1300,link,1669,1300,1
edge_1590_1720,link,1590,1720,1
edge_979_2276,link,979,2276,1
edge_1405_1284,link,1405,1284,1
edge_535_1585,link,535,1585,1
edge_331_2577,link,331,2577,1
edge_1328_2250,link,1328,2250,1
edge_2626_1142,link,2626,1142,1
edge_1772_1721,link,1772,1721,1
edge_986_2194,link,986,2194,1
edge_1709_2185,link,1709,2185,1
edge_2288_1835,link,2288,1835,1
edge_2701_1012,link,2701,1012,1
edge_2133_2090,link,2133,2090,1
edge_2281_398,link,2281,398,1
edge_2096_2285,link,2096,2285,1
edge_427_2440,link,427,2440,1
edge_152_973,link,152,973,1
edge_2323_44,link,2323,44,1
edge_2096_767,link,2096,767,1
edge_1167_1005,link,1167,1005,1
edge_1699_1295,link,1699,1295,1
edge_958_1129,link,958,1129,1
edge_2227_1123,link,2227,1123,1
edge_1850_1570,link,1850,1570,1
edge_739_1525,link,739,1525,1
edge_1342_1413,link,1342,1413,1
edge_1710_1970,link,1710,1970,1
edge_1267_646,link,1267,646,1
edge_1115_1166,link,1115,1166,1
edge_495_2360,link,495,2360,1
edge_2577_1714,link,2577,1714,1
edge_777_2172,link,777,2172,1
edge_824_667,link,824,667,1
edge_2446_1818,link,2446,1818,1
edge_433_954,link,433,954,1
edge_938_1400,link,938,1400,1
edge_949_1473,link,949,1473,1
edge_2584_2091,link,2584,2091,1
edge_475_2073,link,475,2073,1
edge_1046_201,link,1046,201,1
edge_924_2315,link,924,2315,1
edge_1870_2624,link,1870,2624,1
edge_2606_2328,link,2606,2328,1
edge_1361_1137,link,1361,1137,1
edge_1602_1901,link,1602,1901,1
edge_2330_724,link,2330,724,1
edge_2569_922,link,2569,922,1
edge_37_1933,link,37,1933,1
edge_1584_570,link,1584,570,1
edge_1073_1036,link,1073,1036,1
edge_1219_991,link,1219,991,1
edge_1857_1087,link,1857,1087,1
edge_967_772,link,967,772,1
edge_232_1967,link,232,1967,1
edge_2048_1846,link,2048,1846,1
edge_272_1598,link,272,1598,1
edge_2046_1283,link,2046,1283,1
edge_667_357,link,667,357,1
edge_2274_1123,link,2274,1123,1
edge_93_2308,link,93,2308,1
edge_228_1284,link,228,1284,1
edge_1636_2016,link,1636,2016,1
edge_1535_328,link,1535,328,1
edge_573_1681,link,573,1681,1
edge_224_1590,link,224,1590,1
edge_1808_756,link,1808,756,1
edge_733_1595,link,733,1595,1
edge_30_1685,link,30,1685,1
edge_1169_383,link,1169,383,1
edge_1031_1965,link,1031,1965,1
edge_781_2427,link,781,2427,1
edge_649_1710,link,649,1710,1
edge_2577_1182,link,2577,1182,1
edge_880_2356,link,880,2356,1
edge_2066_2626,link,2066,2626,1
edge_1675_739,link,1675,739,1
edge_2538_1421,link,2538,1421,1
edge_1909_388,link,1909,388,1
edge_1603_160,link,1603,160,1
edge_498_1402,link,498,1402,1
edge_1254_2388,link,1254,2388,1
edge_723_814,link,723,814,1
edge_614_893,link,614,893,1
edge_1425_38,link,1425,38,1
edge_644_1462,link,644,1462,1
edge_263_1114,link,263,1114,1
edge_312_917,link,312,917,1
edge_598_2577,link,598,2577,1
edge_113_1200,link,113,1200,1
edge_258_2644,link,258,2644,1
edge_2460_1365,link,2460,1365,1
edge_2299_1520,link,2299,1520,1
edge_1431_1497,link,1431,1497,1
edge_1536_537,link,1536,537,1
edge_1523_829,link,1523,829,1
edge_2009_1521,link,2009,1521,1
edge_1476_366,link,1476,366,1
edge_2152_920,link,2152,920,1
edge_329_2065,link,329,2065,1
edge_1531_823,link,1531,823,1
edge_2226_1846,link,2226,1846,1
edge_528_1383,link,528,1383,1
edge_1115_828,link,1115,828,1
edge_1010_2577,link,1010,2577,1
edge_536_701,link,536,701,1
edge_1117_1332,link,1117,1332,1
edge_343_2557,link,343,2557,1
edge_595_943,link,595,943,1
edge_740_2539,link,740,2539,1
edge_2393_2537,link,2393,2537,1
edge_594_1067,link,594,1067,1
edge_1270_1636,link,1270,1636,1
edge_1365_1671,link,1365,1671,1
edge_1594_1686,link,1594,1686,1
edge_1720_1344,link,1720,1344,1
edge_2052_542,link,2052,542,1
edge_1816_850,link,1816,850,1
edge_2480_2561,link,2480,2561,1
edge_578_2577,link,578,2577,1
edge_300_1952,link,300,1952,1
edge_170_1965,link,170,1965,1
edge_1169_735,link,1169,735,1
edge_1978_1779,link,1978,1779,1
edge_25_1696,link,25,1696,1
edge_1971_36,link,1971,36,1
edge_783_2514,link,783,2514,1
edge_1294_860,link,1294,860,1
edge_2480_426,link,2480,426,1
edge_2584_2492,link,2584,2492,1
edge_1689_1738,link,1689,1738,1
edge_2460_744,link,2460,744,1
edge_2376_261,link,2376,261,1
edge_2111_1517,link,2111,1517,1
edge_1447_401,link,1447,401,1
edge_1582_860,link,1582,860,1
edge_931_2165,link,931,2165,1
edge_1432_2060,link,1432,2060,1
edge_701_962,link,701,962,1
edge_2160_2023,link,2160,2023,1
edge_720_1946,link,720,1946,1
edge_1393_1246,link,1393,1246,1
edge_967_724,link,967,724,1
edge_2278_1541,link,2278,1541,1
edge_510_2140,link,510,2140,1
edge_63_1752,link,63,1752,1
edge_427_735,link,427,735,1
edge_2101_1696,link,2101,1696,1
edge_2426_614,link,2426,614,1
edge_952_1668,link,952,1668,1
edge_535_2545,link,535,2545,1
edge_767_2096,link,767,2096,1
edge_2565_2345,link,2565,2345,1
edge_367_1090,link,367,1090,1
edge_2263_1219,link,2263,1219,1
edge_427_1975,link,427,1975,1
edge_1401_1779,link,1401,1779,1
edge_557_2106,link,557,2106,1
edge_2691_708,link,2691,708,1
edge_605_201,link,605,201,1
edge_1604_2162,link,1604,2162,1
edge_71_2493,link,71,2493,1
edge_2577_664,link,2577,664,1
edge_2383_2577,link,2383,2577,1
edge_1030_997,link,1030,997,1
edge_542_2052,link,542,2052,1
edge_1820_1456,link,1820,1456,1
edge_1169_1769,link,1169,1769,1
edge_515_599,link,515,599,1
edge_488_1900,link,488,1900,1
edge_1657_317,link,1657,317,1
edge_2577_243,link,2577,243,1
edge_1665_1340,link,1665,1340,1
edge_1165_2614,link,1165,2614,1
edge_59_515,link,59,515,1
edge_2345_1489,link,2345,1489,1
edge_2430_2618,link,2430,2618,1
edge_1700_2465,link,1700,2465,1
edge_2577_1608,link,2577,1608,1
edge_236_1230,link,236,1230,1
edge_1182_553,link,1182,553,1
edge_1473_1536,link,1473,1536,1
edge_700_164,link,700,164,1
edge_36_726,link,36,726,1
edge_2333_2585,link,2333,2585,1
edge_1587_53,link,1587,53,1
edge_2172_2151,link,2172,2151,1
edge_2296_2227,link,2296,2227,1
edge_1954_2263,link,1954,2263,1
edge_1_115,link,1,115,1
edge_1415_641,link,1415,641,1
edge_2387_1064,link,2387,1064,1
edge_1190_77,link,1190,77,1
edge_300_680,link,300,680,1
edge_708_2018,link,708,2018,1
edge_2237_2466,link,2237,2466,1
edge_2437_32,link,2437,32,1
edge_1029_380,link,1029,380,1
edge_962_540,link,962,540,1
edge_1819_2415,link,1819,2415,1
edge_1769_291,link,1769,291,1
edge_1491_2303,link,1491,2303,1
edge_427_765,link,427,765,1
edge_457_444,link,457,444,1
edge_2577_366,link,2577,366,1
edge_2479_2600,link,2479,2600,1
edge_1049_2441,link,1049,2441,1
edge_2604_631,link,2604,631,1
edge_465_1627,link,465,1627,1
edge_1428_1477,link,1428,1477,1
edge_746_2158,link,746,2158,1
edge_677_1649,link,677,1649,1
edge_1766_957,link,1766,957,1
edge_1806_903,link,1806,903,1
edge_2091_2330,link,2091,2330,1
edge_2528_2658,link,2528,2658,1
edge_1165_178,link,1165,178,1
edge_1679_24,link,1679,24,1
edge_2438_658,link,2438,658,1
edge_61_1818,link,61,1818,1
edge_2192_1816,link,2192,1816,1
edge_1975_1474,link,1975,1474,1
edge_1637_115,link,1637,115,1
edge_986_1092,link,986,1092,1
edge_1665_1673,link,1665,1673,1
edge_1260_2577,link,1260,2577,1
edge_37_1344,link,37,1344,1
edge_2000_1668,link,2000,1668,1
edge_1655_1774,link,1655,1774,1
edge_358_1061,link,358,1061,1
edge_531_224,link,531,224,1
edge_2578_990,link,2578,990,1
edge_2577_1948,link,2577,1948,1
edge_1526_1239,link,1526,1239,1
edge_2157_644,link,2157,644,1
edge_840_552,link,840,552,1
edge_2562_1067,link,2562,1067,1
edge_1803_691,link,1803,691,1
edge_2586_2468,link,2586,2468,1
edge_2012_427,link,2012,427,1
edge_917_1870,link,917,1870,1
edge_2165_86,link,2165,86,1
edge_2577_1669,link,2577,1669,1
edge_1556_573,link,1556,573,1
edge_1710_1368,link,1710,1368,1
edge_759_277,link,759,277,1
edge_258_1100,link,258,1100,1
edge_433_1870,link,433,1870,1
edge_1364_1084,link,1364,1084,1
edge_1364_1334,link,1364,1334,1
edge_1257_1830,link,1257,1830,1
edge_1780_2377,link,1780,2377,1
edge_98_1391,link,98,1391,1
edge_575_2640,link,575,2640,1
edge_2156_2296,link,2156,2296,1
edge_2313_1169,link,2313,1169,1
edge_20_1469,link,20,1469,1
edge_184_1770,link,184,1770,1
edge_85_1497,link,85,1497,1
edge_1540_1335,link,1540,1335,1
edge_352_374,link,352,374,1
edge_1216_541,link,1216,541,1
edge_997_273,link,997,273,1
edge_1148_2532,link,1148,2532,1
edge_777_2379,link,777,2379,1
edge_1710_303,link,1710,303,1
edge_1388_1856,link,1388,1856,1
edge_2577_1455,link,2577,1455,1
edge_1815_1464,link,1815,1464,1
edge_1882_470,link,1882,470,1
edge_709_2646,link,709,2646,1
edge_653_1691,link,653,1691,1
edge_147_1736,link,147,1736,1
edge_1681_223,link,1681,223,1
edge_1818_2441,link,1818,2441,1
edge_1752_210,link,1752,210,1
edge_1082_707,link,1082,707,1
edge_2607_294,link,2607,294,1
edge_1480_633,link,1480,633,1
edge_2577_597,link,2577,597,1
edge_2093_2623,link,2093,2623,1
edge_1976_2033,link,1976,2033,1
edge_1770_2388,link,1770,2388,1
edge_194_1542,link,194,1542,1
edge_1160_2345,link,1160,2345,1
edge_193_1169,link,193,1169,1
edge_891_1936,link,891,1936,1
edge_504_1214,link,504,1214,1
edge_2248_2345,link,2248,2345,1
edge_2382_2038,link,2382,2038,1
edge_2016_1636,link,2016,1636,1
edge_1603_864,link,1603,864,1
edge_1616_1046,link,1616,1046,1
edge_1658_2577,link,1658,2577,1
edge_1914_1446,link,1914,1446,1
edge_2055_2221,link,2055,2221,1
edge_218_1114,link,218,1114,1
edge_1663_591,link,1663,591,1
edge_510_1558,link,510,1558,1
edge_1051_2660,link,1051,2660,1
edge_1665_689,link,1665,689,1
edge_1186_646,link,1186,646,1
edge_1476_1244,link,1476,1244,1
edge_2091_1670,link,2091,1670,1
edge_1156_2700,link,1156,2700,1
edge_1589_1043,link,1589,1043,1
edge_981_1284,link,981,1284,1
edge_770_1521,link,770,1521,1
edge_1442_2170,link,1442,2170,1
edge_949_984,link,949,984,1
edge_1669_2591,link,1669,2591,1
edge_40_541,link,40,541,1
edge_1835_842,link,1835,842,1
edge_1310_1850,link,1310,1850,1
edge_592_138,link,592,138,1
edge_2030_601,link,2030,601,1
edge_867_42,link,867,42,1
edge_1299_1670,link,1299,1670,1
edge_1263_2360,link,1263,2360,1
edge_1364_137,link,1364,137,1
edge_2571_1665,link,2571,1665,1
edge_2001_2441,link,2001,2441,1
edge_1173_1826,link,1173,1826,1
edge_365_963,link,365,963,1
edge_1823_1010,link,1823,1010,1
edge_2492_1535,link,2492,1535,1
edge_1816_676,link,1816,676,1
edge_2116_208,link,2116,208,1
edge_1659_2644,link,1659,2644,1
edge_2482_1197,link,2482,1197,1
edge_2704_695,link,2704,695,1
edge_1802_485,link,1802,485,1
edge_1232_2281,link,1232,2281,1
edge_1271_553,link,1271,553,1
edge_1822_1505,link,1822,1505,1
edge_345_1069,link,345,1069,1
edge_926_2671,link,926,2671,1
edge_764_2466,link,764,2466,1
edge_1283_750,link,1283,750,1
edge_1716_734,link,1716,734,1
edge_1300_1794,link,1300,1794,1
edge_2077_1853,link,2077,1853,1
edge_2281_988,link,2281,988,1
edge_2234_2360,link,2234,2360,1
edge_302_970,link,302,970,1
edge_1200_2107,link,1200,2107,1
edge_219_1642,link,219,1642,1
edge_2341_314,link,2341,314,1
edge_68_2584,link,68,2584,1
edge_2552_2626,link,2552,2626,1
edge_1881_2520,link,1881,2520,1
edge_938_1752,link,938,1752,1
edge_1329_2337,link,1329,2337,1
edge_1237_801,link,1237,801,1
edge_1475_2504,link,1475,2504,1
edge_2090_2133,link,2090,2133,1
edge_208_341,link,208,341,1
edge_2609_1008,link,2609,1008,1
edge_554_2277,link,554,2277,1
edge_1598_1630,link,1598,1630,1
edge_1729_1672,link,1729,1672,1
edge_1883_1576,link,1883,1576,1
edge_1158_1955,link,1158,1955,1
edge_1289_1660,link,1289,1660,1
edge_2578_2123,link,2578,2123,1
edge_1856_889,link,1856,889,1
edge_1870_1618,link,1870,1618,1
edge_392_2263,link,392,2263,1
edge_1595_1412,link,1595,1412,1
edge_2577_315,link,2577,315,1
edge_537_1536,link,537,1536,1
edge_2165_1502,link,2165,1502,1
edge_107_2281,link,107,2281,1
edge_104_2249,link,104,2249,1
edge_2577_2309,link,2577,2309,1
edge_2580_1570,link,2580,1570,1
edge_430_193,link,430,193,1
edge_2584_2147,link,2584,2147,1
edge_1284_2123,link,1284,2123,1
edge_2641_493,link,2641,493,1
edge_1818_1349,link,1818,1349,1
edge_1087_2368,link,1087,2368,1
edge_1156_654,link,1156,654,1
edge_1942_2080,link,1942,2080,1
edge_2232_1743,link,2232,1743,1
edge_595_2109,link,595,2109,1
edge_282_1269,link,282,1269,1
edge_1364_1295,link,1364,1295,1
edge_1933_498,link,1933,498,1
edge_1932_754,link,1932,754,1
edge_2355_1841,link,2355,1841,1
edge_777_2096,link,777,2096,1
edge_3_1284,link,3,1284,1
edge_491_266,link,491,266,1
edge_1287_2577,link,1287,2577,1
edge_71_669,link,71,669,1
edge_1829_917,link,1829,917,1
edge_1516_905,link,1516,905,1
edge_909_1325,link,909,1325,1
edge_2024_2015,link,2024,2015,1
edge_424_2295,link,424,2295,1
edge_259_793,link,259,793,1
edge_754_2202,link,754,2202,1
edge_2073_1818,link,2073,1818,1
edge_1624_1744,link,1624,1744,1
edge_1412_205,link,1412,205,1
edge_1903_1870,link,1903,1870,1
edge_1849_887,link,1849,887,1
edge_1605_1579,link,1605,1579,1
edge_1037_2330,link,1037,2330,1
edge_1296_1548,link,1296,1548,1
edge_1326_1490,link,1326,1490,1
edge_152_2173,link,152,2173,1
edge_1952_2616,link,1952,2616,1
edge_749_1655,link,749,1655,1
edge_1022_329,link,1022,329,1
edge_1783_2153,link,1783,2153,1
edge_2432_1476,link,2432,1476,1
edge_1223_1233,link,1223,1233,1
edge_193_1299,link,193,1299,1
edge_1977_2388,link,1977,2388,1
edge_2272_2575,link,2272,2575,1
edge_1350_807,link,1350,807,1
edge_371_2652,link,371,2652,1
edge_1850_1830,link,1850,1830,1
edge_2637_2026,link,2637,2026,1
edge_2296_2444,link,2296,2444,1
edge_737_1207,link,737,1207,1
edge_912_2571,link,912,2571,1
edge_2126_354,link,2126,354,1
edge_2502_1702,link,2502,1702,1
edge_983_451,link,983,451,1
edge_2577_2203,link,2577,2203,1
edge_1497_1767,link,1497,1767,1
edge_927_244,link,927,244,1
edge_347_1669,link,347,1669,1
edge_1645_166,link,1645,166,1
edge_2459_2150,link,2459,2150,1
edge_1416_1335,link,1416,1335,1
edge_1158_641,link,1158,641,1
edge_1316_1670,link,1316,1670,1
edge_495_621,link,495,621,1
edge_1669_662,link,1669,662,1
edge_2656_2388,link,2656,2388,1
edge_570_1584,link,570,1584,1
edge_39_1203,link,39,1203,1
edge_1342_949,link,1342,949,1
edge_261_767,link,261,767,1
edge_231_484,link,231,484,1
edge_1978_280,link,1978,280,1
edge_413_435,link,413,435,1
edge_335_59,link,335,59,1
edge_140_1363,link,140,1363,1
edge_1712_720,link,1712,720,1
edge_836_1030,link,836,1030,1
edge_2499_2394,link,2499,2394,1
edge_2380_2624,link,2380,2624,1
edge_2296_477,link,2296,477,1
edge_1735_1914,link,1735,1914,1
edge_2416_2055,link,2416,2055,1
edge_1019_848,link,1019,848,1
edge_2589_1964,link,2589,1964,1
edge_1298_2653,link,1298,2653,1
edge_1284_827,link,1284,827,1
edge_1175_1298,link,1175,1298,1
edge_2664_1446,link,2664,1446,1
edge_2345_857,link,2345,857,1
edge_1159_1980,link,1159,1980,1
edge_1405_2439,link,1405,2439,1
edge_791_330,link,791,330,1
edge_1726_1280,link,1726,1280,1
edge_480_1987,link,480,1987,1
edge_950_2296,link,950,2296,1
edge_1933_1893,link,1933,1893,1
edge_853_900,link,853,900,1
edge_2435_770,link,2435,770,1
edge_362_1774,link,362,1774,1
edge_1188_1640,link,1188,1640,1
edge_1956_6,link,1956,6,1
edge_2308_1984,link,2308,1984,1
edge_2577_421,link,2577,421,1
edge_2306_1199,link,2306,1199,1
edge_2584_237,link,2584,237,1
edge_2501_1376,link,2501,1376,1
edge_1469_2187,link,1469,2187,1
edge_1638_2378,link,1638,2378,1
edge_415_1998,link,415,1998,1
edge_2449_632,link,2449,632,1
edge_734_1240,link,734,1240,1
edge_2664_2552,link,2664,2552,1
edge_1668_2000,link,1668,2000,1
edge_328_386,link,328,386,1
edge_1402_2330,link,1402,2330,1
edge_416_637,link,416,637,1
edge_1835_2670,link,1835,2670,1
edge_693_1054,link,693,1054,1
edge_264_1781,link,264,1781,1
edge_1882_518,link,1882,518,1
edge_1766_411,link,1766,411,1
edge_1298_1175,link,1298,1175,1
edge_1779_678,link,1779,678,1
edge_2113_934,link,2113,934,1
edge_1190_1898,link,1190,1898,1
edge_2345_1811,link,2345,1811,1
edge_1413_1619,link,1413,1619,1
edge_1910_2590,link,1910,2590,1
edge_2435_1297,link,2435,1297,1
edge_1284_233,link,1284,233,1
edge_1715_1822,link,1715,1822,1
edge_1406_2592,link,1406,2592,1
edge_1368_1041,link,1368,1041,1
edge_2066_243,link,2066,243,1
edge_584_1384,link,584,1384,1
edge_299_2360,link,299,2360,1
edge_320_759,link,320,759,1
edge_996_339,link,996,339,1
edge_2002_2575,link,2002,2575,1
edge_1480_2577,link,1480,2577,1
edge_1870_1903,link,1870,1903,1
edge_1225_907,link,1225,907,1
edge_1891_2377,link,1891,2377,1
edge_1331_962,link,1331,962,1
edge_2216_1710,link,2216,1710,1
edge_2690_546,link,2690,546,1
edge_1324_216,link,1324,216,1
edge_754_2586,link,754,2586,1
edge_208_495,link,208,495,1
edge_2578_1470,link,2578,1470,1
edge_682_183,link,682,183,1
edge_1200_1455,link,1200,1455,1
edge_1157_2193,link,1157,2193,1
edge_2139_1128,link,2139,1128,1
edge_2633_2626,link,2633,2626,1
edge_105_2394,link,105,2394,1
edge_1870_954,link,1870,954,1
edge_2648_2511,link,2648,2511,1
edge_1225_951,link,1225,951,1
edge_374_352,link,374,352,1
edge_2584_1196,link,2584,1196,1
edge_2330_17,link,2330,17,1
edge_1574_520,link,1574,520,1
edge_1327_268,link,1327,268,1
edge_788_1181,link,788,1181,1
edge_1497_1431,link,1497,1431,1
edge_1035_1326,link,1035,1326,1
edge_944_2651,link,944,2651,1
edge_1914_1924,link,1914,1924,1
edge_1779_2406,link,1779,2406,1
edge_2577_549,link,2577,549,1
edge_581_1863,link,581,1863,1
edge_1359_2606,link,1359,2606,1
edge_1351_1568,link,1351,1568,1
edge_423_2577,link,423,2577,1
edge_1132_2040,link,1132,2040,1
edge_312_1037,link,312,1037,1
edge_755_1416,link,755,1416,1
edge_806_996,link,806,996,1
edge_682_1396,link,682,1396,1
edge_1595_1357,link,1595,1357,1
edge_2341_692,link,2341,692,1
edge_1863_581,link,1863,581,1
edge_209_2341,link,209,2341,1
edge_1982_137,link,1982,137,1
edge_1970_1710,link,1970,1710,1
edge_110_2388,link,110,2388,1
edge_2536_1882,link,2536,1882,1
edge_1523_2577,link,1523,2577,1
edge_2009_2414,link,2009,2414,1
edge_231_2055,link,231,2055,1
edge_891_2233,link,891,2233,1
edge_1105_99,link,1105,99,1
edge_2330_1490,link,2330,1490,1
edge_2205_1850,link,2205,1850,1
edge_111_2577,link,111,2577,1
edge_2570_438,link,2570,438,1
edge_1766_1737,link,1766,1737,1
edge_2349_2193,link,2349,2193,1
edge_564_2199,link,564,2199,1
edge_2345_2506,link,2345,2506,1
edge_926_867,link,926,867,1
edge_1520_1411,link,1520,1411,1
edge_1141_1157,link,1141,1157,1
edge_1202_2519,link,1202,2519,1
edge_2028_1824,link,2028,1824,1
edge_300_2150,link,300,2150,1
edge_1085_761,link,1085,761,1
edge_1468_1577,link,1468,1577,1
edge_2109_595,link,2109,595,1
edge_1425_1818,link,1425,1818,1
edge_1521_770,link,1521,770,1
edge_746_1856,link,746,1856,1
edge_1348_25,link,1348,25,1
edge_1111_2577,link,1111,2577,1
edge_2549_2577,link,2549,2577,1
edge_664_2577,link,664,2577,1
edge_1788_1208,link,1788,1208,1
edge_442_1351,link,442,1351,1
edge_237_2639,link,237,2639,1
edge_1666_867,link,1666,867,1
edge_2381_1142,link,2381,1142,1
edge_1558_2140,link,1558,2140,1
edge_2269_65,link,2269,65,1
edge_772_1196,link,772,1196,1
edge_1254_2303,link,1254,2303,1
edge_2490_386,link,2490,386,1
edge_2399_1126,link,2399,1126,1
edge_2571_2180,link,2571,2180,1
edge_680_2093,link,680,2093,1
edge_1810_1171,link,1810,1171,1
edge_1926_1521,link,1926,1521,1
edge_776_386,link,776,386,1
edge_1747_1816,link,1747,1816,1
edge_1560_397,link,1560,397,1
edge_1219_1108,link,1219,1108,1
edge_2577_1692,link,2577,1692,1
edge_1934_1194,link,1934,1194,1
edge_2573_440,link,2573,440,1
edge_1706_2305,link,1706,2305,1
edge_679_98,link,679,98,1
edge_1734_1843,link,1734,1843,1
edge_581_679,link,581,679,1
edge_1373_1835,link,1373,1835,1
edge_2623_2097,link,2623,2097,1
edge_749_1030,link,749,1030,1
